isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
9780316000956,316000957,Trials of Death,,Darren Shan,Juvenile Fiction,http://books.google.com/books/content?id=99CCPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Darren begins the Trials of Initiation to prove himself worthy of being a half-vampire, even as the clan's blood foes, the vampaneze, gather near Vampire Mountain.",2005.0,4.25,202.0,23943.0
9780316010764,316010766,Oblivion,Stories,David Foster Wallace,Fiction,http://books.google.com/books/content?id=yE6lPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the stories that make up Oblivion, David Foster Wallace joins the rawest, most naked humanity with the infinite involutions of self-consciousness--a combination that is dazzlingly, uniquely his. These are worlds undreamt-of by any other mind. Only David Foster Wallace could convey a father's desperate loneliness by way of his son's daydreaming through a teacher's homicidal breakdown (""The Soul Is Not a Smithy""). Or could explore the deepest and most hilarious aspects of creativity by delineating the office politics surrounding a magazine profile of an artist who produces miniature sculptures in an anatomically inconceivable way (""The Suffering Channel""). Or capture the ache of love's breakdown in the painfully polite apologies of a man who believes his wife is hallucinating the sound of his snoring (""Oblivion""). Each of these stories is a complete world, as fully imagined as most entire novels, at once preposterously surreal and painfully immediate.",2005.0,4.07,329.0,10211.0
9780316016650,316016659,Cirque Du Freak #10: The Lake of Souls,Book 10 in the Saga of Darren Shan,Darren Shan,Young Adult Fiction,,"""If you step through after Harkat, you might never come back. Is your friend worth such an enormous risk?"" Darren and Harkat face monstrous obstacles on their desperate quest to the Lake of Souls. Will they survive the savage journey? And what awaits them in the murky waters of the dead? Be careful what you fish for...",2006.0,4.19,272.0,18011.0
9780316017442,316017442,The Terror,A Novel,Dan Simmons,Fiction,http://books.google.com/books/content?id=2FLxMwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The men on board HMS Terror have every expectation of triumph. As part of the 1845 Franklin Expedition, the first steam-powered vessels ever to search for the legendary Northwest Passage, they are as scientifically supported an enterprise as has ever set forth. As they enter a second summer in the Arctic Circle without a thaw, though, they are stranded in a nightmarish landscape of encroaching ice and darkness. Endlessly cold, with diminishing rations, 126 men fight to survive with poisonous food, a dwindling supply of coal, and ships buckling in the grip of crushing ice. But their real enemy is far more terrifying. There is something out there in the frigid darkness: an unseen predator stalking their ship, a monstrous terror constantly clawing to get in.When the expedition's leader, Sir John Franklin, meets a terrible death, Captain Francis Crozier takes command and leads his surviving crewmen on a last, desperate attempt to flee south across the ice. With them travels an Inuit woman who cannot speak and who may be the key to survival, or the harbinger of their deaths. But as another winter approaches, as scurvy and starvation grow more terrible, and as the terror on the ice stalks them southward, Crozier and his men begin to fear that there is no escape. The Terror swells with the heart-stopping suspense and heroic adventure that have won Dan Simmons praise as ""a writer who not only makes big promises but keeps them"" (Seattle Post-Intelligencer). With a haunting and constantly surprising story based on actual historical events, The Terror is a novel that will chill you to your core.",2007.0,4.05,769.0,28640.0
9780316156110,316156116,Consider the Lobster,And Other Essays,David Foster Wallace,Literary Criticism & Collections,http://books.google.com/books/content?id=h1xpAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Do lobsters feel pain? Did Franz Kafka have a funny bone? What is John Updike's deal, anyway? And what happens when adult video starlets meet their fans in person? David Foster Wallace answers these questions and more in essays that are also enthralling narrative adventures. Whether covering the three-ring circus of a vicious presidential race, plunging into the wars between dictionary writers, or confronting the World's Largest Lobster Cooker at the annual Maine Lobster Festival, Wallace projects a quality of thought that is uniquely his and a voice as powerful and distinct as any in American letters.",2005.0,4.25,343.0,30787.0
9780316159418,316159417,The Bookseller of Kabul,,Asne Seierstad,Biography & Autobiography,http://books.google.com/books/content?id=Cf8UfBNXdQ0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Norwegian journalist provides a portrait of a committed Muslim man and his family living in post-Taliban Kabul, Afghanistan.",2004.0,3.77,288.0,33499.0
9780316905749,316905747,Vampire Mountain,,Darren Shan,Juvenile Fiction,http://books.google.com/books/content?id=lR-4QT-8JpcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Now in paperback--the gut-wrenching first book in The Vampire Mountain trilogy.,2004.0,4.17,208.0,25759.0
9780321344755,321344758,Don't Make Me Think!,A Common Sense Approach to Web Usability,Steve Krug,Computers,http://books.google.com/books/content?id=-PNSAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Web-usability expert Steve Krug updates his classic guide to designing intuitive navigation for the ideal user experience.,2006.0,4.24,201.0,7623.0
9780330371230,330371231,High Five,,Janet Evanovich,Bail bond agents,http://books.google.com/books/content?id=rNKjOLyFuxYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Stephanie Plum's uncle has disappeared and Grandma thinks he has been abducted by aliens. Things turn serious when Stephanie finds a photo of dismembered body parts in his desk. Meanwhile, she has to bring in bail-jumping, vertically-challenged Randy Briggs.",2000.0,4.18,336.0,99172.0
9780330487146,330487140,A Bend in the River,,V. S. Naipaul,Fiction,http://books.google.com/books/content?id=1zfGyiYEQ8UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"`Brilliant and terrifying`Observer I had to be the man who was doing well and more than well, the man whose drab shop concealed some bigger operation that made millions. I had to be the man who had planned it all, who had come to the destroyed town at the bend in the river because he had foreseen the rich future. `Salim, the narrator, is a young man from an Indian family of traders long resident on the coast of Centeral Africa. Salim has left the coast to make his way in the interior, there to take on a small trading shop of this and that, sudries, sold to the natives. The place is “a bend in the river”; it is Africa. The time is post-colonial, the time of Independence. The Europeans have withdrawn or been forced to withdraw and the scene is one of chaos, violent change, warring tribes, ignorance, isolation, poverty and a lack of prepartion for the modern world they have entered, or partially assumed as a sort of decoration. It is a story of historical upheaval and social breakdown. Naipaul has fashioned a work of intense imaginative force. It is a haunting creation, rich with incident and human bafflement, played out in an immense detail of landscape rendered with a poignant brilliance.`Elizabeth Hardwick `Always a master of fictional landscape, Naipaul here shows, in his variety of human examples and in his search for underlying social causes, a Tolstoyan spirit`John Updike",2002.0,3.77,326.0,12714.0
9780330487191,330487191,A House for Mr Biswas,,Vidiadhar Surajprasad Naipaul,Autonomy (Psychology).,http://books.google.com/books/content?id=XIBnbkMfjL0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A House for Mr Biswas is V.S. Naipaul's unforgettable third novel. Born the ""wrong way"" and thrust into a world that greeted him with little more than a bad omen, Mohun Biswas has spent his 46 years of life striving for independence. But his determined efforts have met only with calamity. Shuttled from one residence to another after the drowning of his father, Mr Biswas yearns for a place he can call home. He marries into the domineering Tulsi family, on whom he becomes indignantly dependent, but rebels and takes on a succession of occupations in an arduous struggle to weaken their hold over him and purchase a house of his own. Heartrending and darkly comic, A House for Mr Biswas masterfully evokes a man's quest for autonomy against the backdrop of post-colonial Trinidad. 'A marvellous prose epic that matches the best 19th century novels' Newsweek",1961.0,3.82,623.0,14782.0
9780345316509,345316509,"Job, a Comedy of Justice",,Robert Anson Heinlein,Fiction,http://books.google.com/books/content?id=qdfZBJ8PWWMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On vacation in Polynesia, Alex Hergensheimer experiences a series of world-changes, all of which point to Armageddon and reveal him to be a pawn in the ancient feud between God and Lucifer.",1985.0,3.78,439.0,15580.0
9780345417961,345417968,The 158-Pound Marriage,,John Irving,Fiction,http://books.google.com/books/content?id=MBIVgORCpNEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The darker vision and sexual ambiguities of this erotic, ironic tale about a ménage a quatre in a New England university town foreshadow those of The World According to Garp; but this very trim and precise novel is a marked departure from the author's generally robust, boisterous style. Though Mr. Irving's cool eye spares none of his foursome, he writes with genuine compassion for the sexual tests and illusions they perpetrate on each other; but the sexual intrigue between them demonstrates how even the kind can be ungenerous, and even the well-intentioned, destructive.",1997.0,3.24,176.0,11124.0
9780345418777,345418778,Mostly Harmless,,Douglas Adams,Fiction,http://books.google.com/books/content?id=jefTQwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Raised on a planet at the remote edge of the universe, the daughter of Arthur Dent sets out on a transgalactic quest to find the planet of her ancestors",2000.0,3.97,240.0,72235.0
9780345418906,345418905,"Life, the Universe and Everything",,Douglas Adams,Fiction,http://books.google.com/books/content?id=Cxd4PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Arthur Dent and Ford Prefect learn why Earth has been shunned by the rest of the galaxy as they journey through space and time.,1982.0,4.2,224.0,158946.0
9780345439109,345439104,Drowning Ruth,,Christina Schwarz,Fiction,http://books.google.com/books/content?id=ThtnwXBZm5IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An Oprah Book Club selection and bestseller in hardcover, ""Drowning Ruth""--now in paperback--is a stunning portrait of the ties that bind sisters together and the forces that tear them apart. Schwarz's first novel explores themes of family love, sibling rivalry, duty, loyalty, and a possible murder.",2001.0,3.74,368.0,72319.0
9780345443281,345443284,While I was Gone,,Sue Miller,Fiction,http://books.google.com/books/content?id=tn1JWa0K8wkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Having moved on with her life after a friend was brutally murdered, Jo Becker is now married with a grown family, but when an old housemate moves into the neighborhood, Jo rekindles a relationship that takes her back to the past and threatens her future",2000.0,3.68,304.0,55166.0
9780345453747,345453743,The Ultimate Hitchhiker's Guide to the Galaxy,,Douglas Adams,Fiction,http://books.google.com/books/content?id=4m0Qj9xKksYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this collection of novels, Arthur Dent is introduced to the galaxy at large when he is rescued by an alien friend seconds before Earth's destruction, and embarks on a series of amazing adventures with his new companion.",2002.0,4.38,815.0,240189.0
9780345463159,345463153,The Fourth Hand,,John Irving,Fiction,http://books.google.com/books/content?id=oeD1ApzuFM4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When a New York journalist suffers a horrible accident--his left hand eaten by a lion while reporting on a story from India--witnessed by millions on television, viewers rally to help him.",2003.0,3.31,368.0,24758.0
9780345479174,345479173,Trump,The Art of the Deal,Donald Trump,Biography & Autobiography,http://books.google.com/books/content?id=5ENr62-n4cQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,An overview of a week in the entrepreneur's life and opinions on everything from football to New York mayors accompany stories of Trump's best real estate deals and a discussion of the deal maker's art. Reprint.,2005.0,3.65,384.0,11727.0
